timestamp,city,aqi,weather_icon,wind_speed,humidity
2025-05-03T10:16:26.365412+07:00,Hồ Chí Minh,56,/dl/web/weather/ic-w-02-new-clouds-full.svg,22.2 km/h,67%
2025-05-03T11:01:53.730579+07:00,Hồ Chí Minh,56,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.4 km/h,66%
2025-05-03T12:01:54.270345+07:00,Hồ Chí Minh,54,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,65%
2025-05-03T13:01:49.454948+07:00,Hồ Chí Minh,55,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,60%
2025-05-03T14:01:43.022687+07:00,Hồ Chí Minh,55,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,60%
2025-05-03T15:01:39.309309+07:00,Hồ Chí Minh,53,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,68%
2025-05-03T16:01:33.936761+07:00,Hồ Chí Minh,53,/dl/web/weather/ic-w-06-rain-full.svg,14.5 km/h,69%
2025-05-03T17:01:35.626612+07:00,Hồ Chí Minh,52,/dl/web/weather/ic-w-06-rain-full.svg,14.5 km/h,69%
2025-05-03T18:01:32.138307+07:00,Hồ Chí Minh,38,/dl/web/weather/ic-w-06-rain-full.svg,24.1 km/h,72%
2025-05-03T19:01:58.495577+07:00,Hồ Chí Minh,33,/dl/web/weather/ic-w-12-night-rain-full.svg,9.2 km/h,74%
2025-05-03T20:06:39.397153+07:00,Hồ Chí Minh,27,/dl/web/weather/ic-w-12-night-rain-full.svg,11.1 km/h,79%
2025-05-03T21:01:40.485612+07:00,Hồ Chí Minh,52,/dl/web/weather/ic-w-12-night-rain-full.svg,11.1 km/h,79%
2025-05-03T22:01:36.202955+07:00,Hồ Chí Minh,62,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,7.4 km/h,80%
2025-05-03T23:01:38.763943+07:00,Hồ Chí Minh,64,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,8.0 km/h,76%
2025-05-04T00:01:32.739208+07:00,Hồ Chí Minh,56,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,7.4 km/h,78%
2025-05-04T01:01:48.872688+07:00,Hồ Chí Minh,53,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,79%
2025-05-04T02:01:41.105291+07:00,Hồ Chí Minh,52,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,79%
2025-05-04T03:01:35.751441+07:00,Hồ Chí Minh,56,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,79%
2025-05-04T04:01:32.336438+07:00,Hồ Chí Minh,62,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,5.5 km/h,80%
2025-05-04T05:01:33.916006+07:00,Hồ Chí Minh,69,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,5.5 km/h,80%
2025-05-04T06:01:40.369476+07:00,Hồ Chí Minh,72,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,9.2 km/h,80%
2025-05-04T07:05:26.609830+07:00,Hồ Chí Minh,78,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.4 km/h,77%
2025-05-04T08:29:30.381745+07:00,Hồ Chí Minh,77,/dl/web/weather/ic-w-02-new-clouds-full.svg,5.5 km/h,74%
2025-05-04T09:32:45.563720+07:00,Hồ Chí Minh,60,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.5 km/h,71%
2025-05-04T10:21:35.368916+07:00,Hồ Chí Minh,53,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,66%
2025-05-04T11:03:32.163784+07:00,Hồ Chí Minh,53,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,65%
2025-05-04T12:01:54.458423+07:00,Hồ Chí Minh,39,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.7 km/h,63%
2025-05-04T13:01:52.057991+07:00,Hồ Chí Minh,28,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,19.3 km/h,63%
2025-05-04T14:01:30.657506+07:00,Hồ Chí Minh,22,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.9 km/h,59%
2025-05-04T15:01:40.672189+07:00,Hồ Chí Minh,11,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.9 km/h,59%
2025-05-04T16:01:47.582992+07:00,Hồ Chí Minh,11,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.7 km/h,65%
2025-05-04T17:01:40.511993+07:00,Hồ Chí Minh,11,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,67%
2025-05-04T19:02:02.287928+07:00,Hồ Chí Minh,17,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.5 km/h,72%
2025-05-04T20:07:59.156406+07:00,Hồ Chí Minh,27,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,7.4 km/h,74%
2025-05-04T21:01:46.715280+07:00,Hồ Chí Minh,27,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,7.4 km/h,74%
2025-05-04T22:01:45.942409+07:00,Hồ Chí Minh,27,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,5.5 km/h,72%
2025-05-04T23:01:43.001538+07:00,Hồ Chí Minh,22,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,3.2 km/h,73%
2025-05-05T00:01:27.004862+07:00,Hồ Chí Minh,22,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,6.4 km/h,73%
2025-05-05T01:01:45.492695+07:00,Hồ Chí Minh,30,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,9.2 km/h,76%
2025-05-05T02:01:42.778405+07:00,Hồ Chí Minh,41,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,9.2 km/h,76%
